config,surrogate_workspace,description,target_threshold,surrogate_threshold,total_samples_count,samples_evaded_count,samples_evaded_percentage,target_confidence_mean,target_confidence_original_mean,surrogate_confidence_mean,surrogate_confidence_original_mean,target_confidence_reduction_mean,surrogate_confidence_reduction_mean
Surrogate_Data_V5,2024-04-28_07-18-23_lightcoral-pretty,"surrogate model with 100% train, test overlap",0.9499317039404672,0.7481060606060606,513,346,0.6744639376218323,0.5607824238742074,0.6859879565183308,0.4900561856289831,0.6380276225014062,0.1252055326441233,0.1479714368724231
Surrogate_Data_V5,2024-04-28_22-59-40_blueviolet-physical,"surrogate model with 100% train, test overlap",0.9499317039404672,0.7584222859989592,484,345,0.7128099173553719,0.5458441341572652,0.6668419122953956,0.4798980980215836,0.6418897777000685,0.1209977781381304,0.1619916796784848
Surrogate_Data_V5,2024-05-15_22-43-02_lightseagreen-first,"surrogate model with 100% train, test overlap",0.9499317039404672,0.7564401439181205,532,392,0.7368421052631579,0.5336637657642612,0.6493387925787814,0.4763384253919256,0.6075427044766878,0.1156750268145201,0.1312042790847621
Surrogate_Data_V5,2024-05-15_06-47-54_mediumpurple-nothing,"surrogate model with 100% train, test overlap",0.9499317039404672,0.7440277777777778,488,351,0.7192622950819673,0.5810997492983265,0.7034693842773106,0.4902852665338888,0.6285484204483675,0.1223696349789841,0.1382631539144786
Surrogate_Data_V5,2024-05-14_22-20-02_lightpink-medical,"surrogate model with 100% train, test overlap",0.9499317039404672,0.7638798180985682,566,393,0.6943462897526502,0.5867069036834426,0.7000571778427017,0.5068798337123874,0.6665648696385541,0.1133502741592591,0.1596850359261666
Surrogate_Data_V5,2024-05-15_14-55-23_red-resource,"surrogate model with 100% train, test overlap",0.9499317039404672,0.7476997600956425,498,381,0.7650602409638554,0.5488171035655522,0.6691778861402332,0.4922816857990564,0.6334061709801166,0.1203607825746809,0.1411244851810602
Surrogate_Data_V5,2024-04-10_13-36-12_darkcyan-why,"surrogate model with 100% train, test overlap",0.9499317039404672,0.7569284772505127,525,365,0.6952380952380952,0.5609015126810152,0.6967379962817315,0.492662266489001,0.6467409324215017,0.1358364836007163,0.1540786659325006
Surrogate_Data_V5,2024-04-29_15-29-39_darkkhaki-quickly,"surrogate model with 100% train, test overlap",0.9499317039404672,0.7646730177161379,542,406,0.7490774907749077,0.5544749831467493,0.6875216638822917,0.4932563619417517,0.6481907794624675,0.1330466807355425,0.1549344175207158
Surrogate_Data_V5,2024-04-29_07-05-06_darkslategray-approach,"surrogate model with 100% train, test overlap",0.9499317039404672,0.7338123063608284,491,373,0.7596741344195519,0.5324025273783058,0.6589268311911831,0.4686087050857093,0.6322413875139161,0.1265243038128772,0.1636326824282068
Surrogate_Data_V5,2024-04-28_15-07-53_aliceblue-suddenly,"surrogate model with 100% train, test overlap",0.9499317039404672,0.8114583333333332,576,405,0.703125,0.5982791886998766,0.7107747445477899,0.5263218100104804,0.6706815180522151,0.1124955558479132,0.1443597080417347
Surrogate_SVM_V1,2024-05-20_21-11-36_linen-civil,surrogate model with SVM and 100% overlap,0.9499317039404672,0.9436885939955214,864,735,0.8506944444444444,0.622744451340003,0.7375649084183374,0.6113317101859544,0.7322501907513489,0.1148204570783344,0.1209184805653944
Surrogate_SVM_V1,2024-04-08_10-49-51_paleturquoise-nor,surrogate model with SVM and 100% overlap,0.9499317039404672,0.9403843048292916,808,792,0.9801980198019802,0.5874253756626394,0.7345618634887368,0.5779688986318993,0.7294845146706014,0.1471364878260973,0.1515156160387021
Surrogate_SVM_V1,2024-05-20_12-27-17_plum-television,surrogate model with SVM and 100% overlap,0.9499317039404672,0.9406854204985088,777,716,0.9214929214929216,0.6108189415932831,0.7352390474576539,0.6075952944269081,0.7348019163890721,0.1244201058643708,0.127206621962164
Surrogate_SVM_V1,2024-05-21_04-59-27_peachpuff-perform,surrogate model with SVM and 100% overlap,0.9499317039404672,0.9461855787283124,862,782,0.9071925754060324,0.6252775560148722,0.742721594780356,0.625671267190043,0.7464573298898072,0.1174440387654838,0.1207860626997642
Surrogate_SVM_V1,2024-05-21_21-37-36_seagreen-together,surrogate model with SVM and 100% overlap,0.9499317039404672,0.9453896262278354,799,768,0.9612015018773468,0.6158118828079324,0.7375763892227051,0.610824868394811,0.736549353693962,0.1217645064147726,0.125724485299151
Surrogate_GBoost_V1,2024-05-22_22-04-52_papayawhip-heavy,surrogate model with GradientBoosting and 100% overlap,0.9499317039404672,0.6538855378303416,647,553,0.8547140649149922,0.5833632768721942,0.6917977057757534,0.3996095080324405,0.5282979766351252,0.1084344289035591,0.1286884686026846
Surrogate_GBoost_V1,2024-05-23_21-59-14_palegreen-local,surrogate model with GradientBoosting and 100% overlap,0.9499317039404672,0.686673007615936,686,590,0.8600583090379009,0.5657125441078018,0.6840113782899612,0.4034413927202514,0.5513010469053942,0.1182988341821593,0.1478596541851427
Surrogate_GBoost_V1,2024-05-23_06-06-40_darkslateblue-they,surrogate model with GradientBoosting and 100% overlap,0.9499317039404672,0.6752334019684305,736,620,0.842391304347826,0.5946715101029503,0.7130132748829004,0.4165351194147479,0.5574162988585428,0.1183417647799501,0.1408811794437948
Surrogate_GBoost_V1,2024-05-22_05-37-59_darkviolet-but,surrogate model with GradientBoosting and 100% overlap,0.9499317039404672,0.6959621076217234,678,558,0.8230088495575221,0.5893469851739505,0.7219467544599235,0.4206529968662883,0.5713384290168629,0.132599769285973,0.1506854321505746
