config,surrogate_workspace,description,target_threshold,surrogate_threshold,total_samples_count,samples_evaded_count,samples_evaded_percentage,target_confidence_mean,target_confidence_original_mean,surrogate_confidence_mean,surrogate_confidence_original_mean,target_confidence_reduction_mean,surrogate_confidence_reduction_mean
Surrogate_Data_V5,2024-04-28_07-18-23_lightcoral-pretty,"surrogate model with 100% train, test overlap",0.7584222859989592,0.7481060606060606,513,482,0.9395711500974658,0.5048850625163763,0.6450078181791987,0.4900561856289831,0.6380276225014062,0.1401227556628224,0.1479714368724231
Surrogate_Data_V5,2024-05-15_22-43-02_lightseagreen-first,"surrogate model with 100% train, test overlap",0.7584222859989592,0.7564401439181205,532,508,0.9548872180451128,0.4876105503506242,0.618356238559596,0.4763384253919256,0.6075427044766878,0.1307456882089718,0.1312042790847621
Surrogate_Data_V5,2024-05-15_06-47-54_mediumpurple-nothing,"surrogate model with 100% train, test overlap",0.7584222859989592,0.7440277777777778,488,438,0.8975409836065574,0.5147024767312626,0.6392370316978006,0.4902852665338888,0.6285484204483675,0.1245345549665379,0.1382631539144786
Surrogate_Data_V5,2024-05-14_22-20-02_lightpink-medical,"surrogate model with 100% train, test overlap",0.7584222859989592,0.7638798180985682,566,506,0.8939929328621908,0.5275216751197256,0.6679469783248453,0.5068798337123874,0.6665648696385541,0.1404253032051197,0.1596850359261666
Surrogate_Data_V5,2024-05-15_14-55-23_red-resource,"surrogate model with 100% train, test overlap",0.7584222859989592,0.7476997600956425,498,460,0.923694779116466,0.5092318163277095,0.635142455380475,0.4922816857990564,0.6334061709801166,0.1259106390527654,0.1411244851810602
Surrogate_Data_V5,2024-04-10_13-36-12_darkcyan-why,"surrogate model with 100% train, test overlap",0.7584222859989592,0.7569284772505127,525,488,0.9295238095238096,0.5048775315430902,0.6475864553460707,0.492662266489001,0.6467409324215017,0.1427089238029805,0.1540786659325006
Surrogate_Data_V5,2024-04-29_15-29-39_darkkhaki-quickly,"surrogate model with 100% train, test overlap",0.7584222859989592,0.7646730177161379,542,496,0.915129151291513,0.5130302568696001,0.6549321741328813,0.4932563619417517,0.6481907794624675,0.1419019172632811,0.1549344175207158
Surrogate_Data_V5,2024-04-29_07-05-06_darkslategray-approach,"surrogate model with 100% train, test overlap",0.7584222859989592,0.7338123063608284,491,461,0.9389002036659878,0.487582912042232,0.6377176986606258,0.4686087050857093,0.6322413875139161,0.1501347866183937,0.1636326824282068
Surrogate_Data_V5,2024-04-28_15-07-53_aliceblue-suddenly,"surrogate model with 100% train, test overlap",0.7584222859989592,0.8114583333333332,576,479,0.8315972222222222,0.5397379128674713,0.6799297765993859,0.5263218100104804,0.6706815180522151,0.1401918637319146,0.1443597080417347
Surrogate_SVM_V1,2024-05-20_21-11-36_linen-civil,surrogate model with SVM and 100% overlap,0.7584222859989592,0.9436885939955214,864,351,0.40625,0.690955406247977,0.7805458768780246,0.6113317101859544,0.7322501907513489,0.0895904706300475,0.1209184805653944
Surrogate_SVM_V1,2024-04-08_10-49-51_paleturquoise-nor,surrogate model with SVM and 100% overlap,0.7584222859989592,0.9403843048292916,808,351,0.4344059405940594,0.6819186980435631,0.7907379527599717,0.5779688986318993,0.7294845146706014,0.1088192547164086,0.1515156160387021
Surrogate_SVM_V1,2024-05-20_12-27-17_plum-television,surrogate model with SVM and 100% overlap,0.7584222859989592,0.9406854204985088,777,393,0.5057915057915058,0.6840641555409354,0.7780814424734314,0.6075952944269081,0.7348019163890721,0.094017286932496,0.127206621962164
Surrogate_SVM_V1,2024-05-21_13-37-58_mediumvioletred-worker,surrogate model with SVM and 100% overlap,0.7584222859989592,0.9499317039404672,784,368,0.4693877551020408,0.6732842579431438,0.7793006756832492,0.5957952553101403,0.7383481424270155,0.1060164177401054,0.1425528871168752
Surrogate_SVM_V1,2024-05-21_04-59-27_peachpuff-perform,surrogate model with SVM and 100% overlap,0.7584222859989592,0.9461855787283124,862,410,0.4756380510440835,0.6960611954755876,0.7814939317816046,0.625671267190043,0.7464573298898072,0.085432736306017,0.1207860626997642
Surrogate_SVM_V1,2024-05-21_21-37-36_seagreen-together,surrogate model with SVM and 100% overlap,0.7584222859989592,0.9453896262278354,799,346,0.4330413016270338,0.6907684697740226,0.7842199948328157,0.610824868394811,0.736549353693962,0.093451525058793,0.125724485299151
Surrogate_GBoost_V1,2024-05-22_22-04-52_papayawhip-heavy,surrogate model with GradientBoosting and 100% overlap,0.7584222859989592,0.6538855378303416,647,343,0.5301391035548686,0.6675132103747228,0.7491252757156927,0.3996095080324405,0.5282979766351252,0.0816120653409698,0.1286884686026846
Surrogate_GBoost_V1,2024-05-23_21-59-14_palegreen-local,surrogate model with GradientBoosting and 100% overlap,0.7584222859989592,0.686673007615936,686,381,0.5553935860058309,0.6360401126180006,0.7349260882065126,0.4034413927202514,0.5513010469053942,0.0988859755885119,0.1478596541851427
Surrogate_GBoost_V1,2024-05-23_06-06-40_darkslateblue-they,surrogate model with GradientBoosting and 100% overlap,0.7584222859989592,0.6752334019684305,736,421,0.5720108695652174,0.6474169300830136,0.7504298520219682,0.4165351194147479,0.5574162988585428,0.1030129219389546,0.1408811794437948
Surrogate_GBoost_V1,2024-05-22_05-37-59_darkviolet-but,surrogate model with GradientBoosting and 100% overlap,0.7584222859989592,0.6959621076217234,678,374,0.551622418879056,0.6557245233271289,0.7526569044188702,0.4206529968662883,0.5713384290168629,0.0969323810917413,0.1506854321505746
