config,surrogate_workspace,description,target_threshold,surrogate_threshold,total_samples_count,samples_evaded_count,samples_evaded_percentage,target_confidence_mean,target_confidence_original_mean,surrogate_confidence_mean,surrogate_confidence_original_mean,target_confidence_reduction_mean,surrogate_confidence_reduction_mean
Surrogate_Paranoia_V1,2024-06-01_19-29-44_forestgreen-history,"surrogate with PL 1, 100% data/test overlap",0.7646730177161379,0.5925768546653625,400,33,0.0825,0.9439631122849548,0.916178817662254,0.3136611026430111,0.5263189261027764,-0.0277842946227007,0.2126578234597653
Surrogate_Paranoia_V1,2024-06-03_03-24-49_azure-tax,"surrogate with PL 1, 100% data/test overlap",0.7646730177161379,0.5715920388468112,400,35,0.0875,0.9410641608569504,0.9200283201256508,0.3176534192237462,0.4968121230121316,-0.0210358407312994,0.1791587037883854
Surrogate_Paranoia_V1,2024-06-02_19-01-47_mintcream-hotel,"surrogate with PL 1, 100% data/test overlap",0.7646730177161379,0.6090802807178817,400,30,0.075,0.940974149003648,0.9289621595628502,0.3234079465977345,0.5346612516150768,-0.0120119894407978,0.2112533050173423
Surrogate_Paranoia_V1,2024-06-01_11-41-52_royalblue-stay,"surrogate with PL 1, 100% data/test overlap",0.7646730177161379,0.620521674683311,400,31,0.0775,0.9476401469849696,0.928473989874681,0.3222442761444027,0.5178474350796456,-0.0191661571102886,0.1956031589352428
Surrogate_Paranoia_V1,2024-06-02_03-06-38_navajowhite-fund,"surrogate with PL 1, 100% data/test overlap",0.7646730177161379,0.5523714811365984,400,34,0.085,0.9406346406329256,0.9156302207341476,0.3138237828802967,0.5187949240190014,-0.0250044198987778,0.2049711411387046
Surrogate_Paranoia_V1,2024-06-02_10-45-26_plum-early,"surrogate with PL 1, 100% data/test overlap",0.7646730177161379,0.5838547861647735,400,26,0.065,0.9451365173811618,0.9246971442797528,0.3153341537688561,0.5091512687282385,-0.0204393731014088,0.1938171149593823
Surrogate_Paranoia_V2,2024-06-03_21-29-45_lightslategray-feel,"surrogate with PL 2, 100% data/test overlap",0.7646730177161379,0.707024383640096,400,209,0.5225,0.6971883431247683,0.7313079825696793,0.3966299666966708,0.519085827620064,0.034119639444911,0.1224558609233932
Surrogate_Paranoia_V2,2024-06-04_10-20-22_springgreen-pattern,"surrogate with PL 2, 100% data/test overlap",0.7646730177161379,0.70414881993007,400,211,0.5275,0.6904554705230151,0.730864267010872,0.406913782471474,0.53513623391703,0.0404087964878568,0.128222451445556
Surrogate_Paranoia_V2,2024-06-03_11-16-37_steelblue-wrong,"surrogate with PL 2, 100% data/test overlap",0.7646730177161379,0.6692694805194805,400,209,0.5225,0.6849844238523058,0.7309577384152639,0.3941497420289903,0.5341434590510615,0.045973314562958,0.1399937170220712
Surrogate_Paranoia_V2,2024-06-04_08-05-08_green-might,"surrogate with PL 2, 100% data/test overlap",0.7646730177161379,0.6707886904761905,400,215,0.5375,0.6675954136443581,0.7305016061633778,0.4011944151403519,0.5288860882302425,0.0629061925190196,0.1276916730898906
Surrogate_Paranoia_V2,2024-06-03_23-40-39_aquamarine-less,"surrogate with PL 2, 100% data/test overlap",0.7646730177161379,0.7072982919857922,400,212,0.53,0.6697976545733682,0.7179841872029518,0.4080411642152849,0.5112420392301427,0.0481865326295836,0.1032008750148577
Surrogate_Paranoia_V2,2024-06-03_19-18-06_lavender-final,"surrogate with PL 2, 100% data/test overlap",0.7646730177161379,0.704229157875393,400,206,0.515,0.6886862774234862,0.741961265236844,0.4243885097795395,0.5511123288588652,0.0532749878133578,0.1267238190793256
Surrogate_Paranoia_V3,2024-06-04_20-54-46_cadetblue-want,"surrogate with PL 3, 100% data/test overlap",0.7646730177161379,0.7380123848307828,400,373,0.9325,0.4629524340957762,0.6219324583888586,0.4446517330809221,0.615121221371036,0.1589800242930823,0.1704694882901138
Surrogate_Paranoia_V3,2024-06-05_13-50-21_olivedrab-marriage,"surrogate with PL 3, 100% data/test overlap",0.7646730177161379,0.7441102826696864,400,382,0.955,0.490923355595623,0.6381221239754477,0.479671719580893,0.636488604935795,0.1471987683798246,0.1568168853549019
Surrogate_Paranoia_V3,2024-06-05_04-30-29_coral-million,"surrogate with PL 3, 100% data/test overlap",0.7646730177161379,0.7530656403387632,400,376,0.94,0.5000285779103966,0.6566433690275588,0.5020958222201806,0.6541529143891751,0.1566147911171622,0.1520570921689945
Surrogate_Paranoia_V3,2024-06-05_06-32-02_blueviolet-rather,"surrogate with PL 3, 100% data/test overlap",0.7646730177161379,0.75625,400,369,0.9225,0.5142944995961102,0.6674619078878198,0.4951638387276253,0.6644912927784639,0.1531674082917096,0.1693274540508385
Surrogate_Paranoia_V3,2024-06-04_12-34-40_sienna-education,"surrogate with PL 3, 100% data/test overlap",0.7646730177161379,0.7387457124012597,400,376,0.94,0.4781824802925373,0.6145048646193159,0.4682616877984443,0.6190673400212409,0.1363223843267785,0.1508056522227965
Surrogate_Paranoia_V3,2024-06-05_15-58-09_gold-administration,"surrogate with PL 3, 100% data/test overlap",0.7646730177161379,0.75,400,371,0.9275,0.502786321031104,0.6438719884145372,0.4814479851880701,0.6422441073555072,0.1410856673834332,0.1607961221674371
Surrogate_Data_V5,2024-04-28_07-18-23_lightcoral-pretty,"surrogate model with 100% train, test overlap",0.7646730177161379,0.7481060606060606,400,380,0.95,0.5013852123565227,0.6319375674954968,0.4966460138057232,0.6366443707827067,0.1305523551389741,0.1399983569769834
