config,surrogate_workspace,description,target_threshold,surrogate_threshold,total_samples_count,samples_evaded_count,samples_evaded_percentage,target_confidence_mean,target_confidence_original_mean,surrogate_confidence_mean,surrogate_confidence_original_mean,target_confidence_reduction_mean,surrogate_confidence_reduction_mean
Surrogate_Paranoia_V1,2024-06-01_19-29-44_forestgreen-history,"surrogate with PL 1, 100% data/test overlap",0.7481060606060606,0.5925768546653625,400,27,0.0675,0.9459779181130914,0.921391940900977,0.3207775116864165,0.5275360035454159,-0.0245859772121144,0.2067584918589993
Surrogate_Paranoia_V1,2024-06-03_03-24-49_azure-tax,"surrogate with PL 1, 100% data/test overlap",0.7481060606060606,0.5715920388468112,400,32,0.08,0.9421918051937632,0.923016404402195,0.3253765731552074,0.528764495659021,-0.019175400791568,0.2033879225038135
Surrogate_Paranoia_V1,2024-06-02_19-01-47_mintcream-hotel,"surrogate with PL 1, 100% data/test overlap",0.7481060606060606,0.6090802807178817,400,32,0.08,0.9382824882655888,0.9051407319448848,0.3224784993333018,0.5060999405282783,-0.033141756320704,0.1836214411949764
Surrogate_Paranoia_V1,2024-06-01_11-41-52_royalblue-stay,"surrogate with PL 1, 100% data/test overlap",0.7481060606060606,0.620521674683311,400,32,0.08,0.94647789768119,0.9256570116493664,0.3211051397187248,0.5277303442044652,-0.0208208860318234,0.2066252044857404
Surrogate_Paranoia_V1,2024-06-02_03-06-38_navajowhite-fund,"surrogate with PL 1, 100% data/test overlap",0.7481060606060606,0.5523714811365984,400,33,0.0825,0.9458659623800828,0.930532647363431,0.3234831476280636,0.534244346085846,-0.0153333150166518,0.2107611984577824
Surrogate_Paranoia_V1,2024-06-02_10-45-26_plum-early,"surrogate with PL 1, 100% data/test overlap",0.7481060606060606,0.5838547861647735,400,25,0.0625,0.9495372821546132,0.9203563970513744,0.3183220391111316,0.5106421221445586,-0.0291808851032386,0.192320083033427
Surrogate_Paranoia_V2,2024-06-03_21-29-45_lightslategray-feel,"surrogate with PL 2, 100% data/test overlap",0.7481060606060606,0.707024383640096,400,210,0.525,0.6820219752373218,0.7371303016306904,0.3806877313525163,0.5237802654906817,0.0551083263933686,0.1430925341381653
Surrogate_Paranoia_V2,2024-06-04_10-20-22_springgreen-pattern,"surrogate with PL 2, 100% data/test overlap",0.7481060606060606,0.70414881993007,400,206,0.515,0.6870407166397969,0.733000085300061,0.4097719125401017,0.5388605360501875,0.045959368660264,0.1290886235100857
Surrogate_Paranoia_V2,2024-06-03_11-16-37_steelblue-wrong,"surrogate with PL 2, 100% data/test overlap",0.7481060606060606,0.6692694805194805,400,210,0.525,0.6757684240635302,0.7350810379458932,0.3880893243355367,0.5138696319777657,0.0593126138823629,0.1257803076422289
Surrogate_Paranoia_V2,2024-06-04_08-05-08_green-might,"surrogate with PL 2, 100% data/test overlap",0.7481060606060606,0.6707886904761905,400,218,0.545,0.6619829267155225,0.7201864057424503,0.3890359041872501,0.5021679481039985,0.0582034790269277,0.1131320439167483
Surrogate_Paranoia_V2,2024-06-03_23-40-39_aquamarine-less,"surrogate with PL 2, 100% data/test overlap",0.7481060606060606,0.7072982919857922,400,204,0.51,0.6646579962585452,0.7150147458735748,0.4247832783688032,0.5481831564029798,0.0503567496150296,0.1233998780341765
Surrogate_Paranoia_V2,2024-06-03_19-18-06_lavender-final,"surrogate with PL 2, 100% data/test overlap",0.7481060606060606,0.704229157875393,400,193,0.4825,0.7029957064596721,0.7549179614347844,0.4142485922866964,0.5373161097278875,0.0519222549751122,0.1230675174411909
Surrogate_Paranoia_V3,2024-06-04_20-54-46_cadetblue-want,"surrogate with PL 3, 100% data/test overlap",0.7481060606060606,0.7380123848307828,400,374,0.935,0.4627640426321899,0.6265744866716672,0.447578972140273,0.6223487731047862,0.1638104440394772,0.1747698009645132
Surrogate_Paranoia_V3,2024-06-05_13-50-21_olivedrab-marriage,"surrogate with PL 3, 100% data/test overlap",0.7481060606060606,0.7441102826696864,400,375,0.9375,0.5036555274748494,0.6426937204026308,0.4890853261747712,0.6422219633148356,0.1390381929277814,0.1531366371400644
Surrogate_Paranoia_V3,2024-06-05_04-30-29_coral-million,"surrogate with PL 3, 100% data/test overlap",0.7481060606060606,0.7530656403387632,400,366,0.915,0.5187302972429735,0.661566596762174,0.5073528997070216,0.658722241560671,0.1428362995192005,0.1513693418536494
