config,surrogate_workspace,description,target_threshold,surrogate_threshold,total_samples_count,samples_evaded_count,samples_evaded_percentage,target_confidence_mean,target_confidence_original_mean,surrogate_confidence_mean,surrogate_confidence_original_mean,target_confidence_reduction_mean,surrogate_confidence_reduction_mean
Surrogate_Data_V11,2024-06-10_14-28-07_violet-well,"surrogate model with 0% train, test overlap",0.7638798180985682,0.7406098769261172,522,449,0.8601532567049809,0.5204749256052011,0.6727318204182099,0.4791608935346756,0.6531364606451983,0.1522568948130087,0.1739755671105226
Surrogate_Data_V11,2024-06-10_22-18-09_linen-lawyer,"surrogate model with 0% train, test overlap",0.7638798180985682,0.7406080898268396,484,414,0.8553719008264463,0.511500392005585,0.6617209292029421,0.4497984365607106,0.6333031364001245,0.1502205371973571,0.1835046998394138
Surrogate_Data_V11,2024-06-11_12-28-59_crimson-sign,"surrogate model with 0% train, test overlap",0.7638798180985682,0.74375,438,387,0.8835616438356164,0.5024866515927513,0.6675099035209987,0.449140548397441,0.6498458331487841,0.1650232519282474,0.200705284751343
Surrogate_Data_V11,2024-06-11_06-10-48_honeydew-book,"surrogate model with 0% train, test overlap",0.7638798180985682,0.7743967963882981,421,350,0.831353919239905,0.510447611707888,0.6623346258111642,0.4705144321000563,0.6427780985646712,0.1518870141032762,0.1722636664646148
Surrogate_Data_V11,2024-06-10_06-22-11_magenta-live,"surrogate model with 0% train, test overlap",0.7638798180985682,0.7984676245164638,518,408,0.7876447876447876,0.5370153925362577,0.6742834518978196,0.4765471853485734,0.6491581948152566,0.1372680593615618,0.1726110094666832
Surrogate_Data_V11,2024-06-09_22-31-05_forestgreen-soon,"surrogate model with 0% train, test overlap",0.7638798180985682,0.7964964583018842,486,385,0.7921810699588477,0.5284875186379591,0.6464354377997784,0.5001099609644706,0.6511807763229535,0.1179479191618193,0.1510708153584828
Surrogate_Data_V12,2024-06-13_04-03-29_magenta-see,"surrogate model with 25% train, test overlap",0.7638798180985682,0.7438691089706645,509,442,0.8683693516699411,0.5371813784218686,0.6586691934036831,0.502302668898487,0.6447230322768508,0.1214878149818144,0.1424203633783638
Surrogate_Data_V12,2024-06-13_13-57-05_darkblue-option,"surrogate model with 25% train, test overlap",0.7638798180985682,0.759475606855501,479,433,0.9039665970772442,0.5062143096832993,0.6465110101882292,0.4785072417863399,0.6256337650560397,0.1402967005049299,0.1471265232696998
Surrogate_Data_V12,2024-06-12_04-06-48_whitesmoke-officer,"surrogate model with 25% train, test overlap",0.7638798180985682,0.7859375,539,449,0.8330241187384044,0.5409952614798539,0.6583243494342091,0.4892545226597304,0.640279347320323,0.1173290879543552,0.1510248246605925
Surrogate_Data_V12,2024-06-12_12-11-14_mediumseagreen-picture,"surrogate model with 25% train, test overlap",0.7638798180985682,0.7274503968253969,527,472,0.8956356736242884,0.5242539816891867,0.6584861927523628,0.4701288403130554,0.6351761641909341,0.134232211063176,0.1650473238778786
Surrogate_Data_V12,2024-06-13_11-48-33_powderblue-series,"surrogate model with 25% train, test overlap",0.7638798180985682,0.7200448186892326,426,382,0.8967136150234741,0.4666483243972471,0.6082480256961414,0.4145898391494968,0.5809404462476744,0.1415997012988943,0.1663506070981775
Surrogate_Data_V12,2024-06-12_20-14-06_blueviolet-message,"surrogate model with 25% train, test overlap",0.7638798180985682,0.7422784084739364,443,384,0.8668171557562077,0.4984999002360671,0.6383274572799117,0.4454706118522649,0.6065181799124103,0.1398275570438445,0.1610475680601453
Surrogate_Data_V13,2024-06-14_08-36-30_lightpink-table,"surrogate model with 50% train, test overlap",0.7638798180985682,0.7188031369589195,446,411,0.92152466367713,0.4694740644820795,0.6436281136961766,0.4320303933952327,0.6258459765314116,0.174154049214097,0.1938155831361788
Surrogate_Data_V13,2024-06-13_22-23-20_coral-sell,"surrogate model with 50% train, test overlap",0.7638798180985682,0.7090455024573208,490,470,0.9591836734693876,0.4751256095913406,0.6254576151480666,0.4467948879368782,0.6156198721079308,0.150332005556726,0.1688249841710525
Surrogate_Data_V13,2024-06-14_23-08-56_darkkhaki-down,"surrogate model with 50% train, test overlap",0.7638798180985682,0.7437749783430043,459,408,0.8888888888888888,0.5007755720750865,0.6573445696122533,0.4627610016302839,0.6400676903611571,0.1565689975371668,0.1773066887308731
Surrogate_Data_V13,2024-06-14_06-34-07_thistle-there,"surrogate model with 50% train, test overlap",0.7638798180985682,0.7519091080527834,447,408,0.912751677852349,0.4939220470098223,0.6601367462635707,0.4676686883895401,0.6481028448741625,0.1662146992537483,0.1804341564846223
Surrogate_Data_V13,2024-06-15_14-44-08_mediumvioletred-before,"surrogate model with 50% train, test overlap",0.7638798180985682,0.708933872091319,441,412,0.9342403628117912,0.4608714475503095,0.6207825120924236,0.4130296946372923,0.5853591287795855,0.159911064542114,0.1723294341422932
Surrogate_Data_V13,2024-06-15_06-56-30_lightcoral-appear,"surrogate model with 50% train, test overlap",0.7638798180985682,0.7008236194492983,448,426,0.9508928571428572,0.4497774678289524,0.6039316074088098,0.4140871776784584,0.5773275897231349,0.1541541395798573,0.1632404120446765
Surrogate_Data_V14,2024-06-15_22-48-09_lavenderblush-recent,"surrogate model with 75% train, test overlap",0.7638798180985682,0.7513850945281362,420,353,0.8404761904761905,0.467011509787197,0.6359528603802985,0.4083240524347064,0.622558936605923,0.1689413505931015,0.2142348841712165
Surrogate_Data_V14,2024-06-16_08-36-50_lime-seek,"surrogate model with 75% train, test overlap",0.7638798180985682,0.7097300567101539,445,417,0.9370786516853932,0.4660769949908743,0.617224375765969,0.4245611860365039,0.5996837390632237,0.1511473807750947,0.1751225530267197
