config,surrogate_workspace,description,target_threshold,surrogate_threshold,total_samples_count,samples_evaded_count,samples_evaded_percentage,target_confidence_mean,target_confidence_original_mean,surrogate_confidence_mean,surrogate_confidence_original_mean,target_confidence_reduction_mean,surrogate_confidence_reduction_mean
Surrogate_Data_V5,2024-04-28_07-18-23_lightcoral-pretty,"surrogate model with 100% train, test overlap",0.8,0.7481060606060606,513,430,0.8382066276803118,0.282261208576998,0.4354775828460038,0.4900561856289831,0.6380276225014062,0.1532163742690058,0.1479714368724231
Surrogate_Data_V5,2024-04-28_22-59-40_blueviolet-physical,"surrogate model with 100% train, test overlap",0.8,0.7584222859989592,484,408,0.8429752066115702,0.2768595041322314,0.4417355371900827,0.4798980980215836,0.6418897777000685,0.1648760330578512,0.1619916796784848
Surrogate_Data_V5,2024-05-15_22-43-02_lightseagreen-first,"surrogate model with 100% train, test overlap",0.8,0.7564401439181205,532,461,0.8665413533834586,0.2609022556390977,0.4093984962406015,0.4763384253919256,0.6075427044766878,0.1484962406015038,0.1312042790847621
Surrogate_Data_V5,2024-05-15_06-47-54_mediumpurple-nothing,"surrogate model with 100% train, test overlap",0.8,0.7440277777777778,488,425,0.8709016393442623,0.2922131147540984,0.4385245901639344,0.4902852665338888,0.6285484204483675,0.146311475409836,0.1382631539144786
Surrogate_Data_V5,2024-05-14_22-20-02_lightpink-medical,"surrogate model with 100% train, test overlap",0.8,0.7638798180985682,566,461,0.8144876325088339,0.3098939929328621,0.485512367491166,0.5068798337123874,0.6665648696385541,0.1756183745583038,0.1596850359261666
Surrogate_Data_V5,2024-05-15_14-55-23_red-resource,"surrogate model with 100% train, test overlap",0.8,0.7476997600956425,498,452,0.9076305220883534,0.2779116465863453,0.4449799196787148,0.4922816857990564,0.6334061709801166,0.1670682730923695,0.1411244851810602
Surrogate_Data_V5,2024-04-10_13-36-12_darkcyan-why,"surrogate model with 100% train, test overlap",0.8,0.7569284772505127,525,457,0.8704761904761905,0.2685714285714285,0.4556190476190476,0.492662266489001,0.6467409324215017,0.187047619047619,0.1540786659325006
Surrogate_Data_V5,2024-04-29_15-29-39_darkkhaki-quickly,"surrogate model with 100% train, test overlap",0.8,0.7646730177161379,542,476,0.8782287822878229,0.2804428044280442,0.4546125461254612,0.4932563619417517,0.6481907794624675,0.174169741697417,0.1549344175207158
Surrogate_Data_V5,2024-04-29_07-05-06_darkslategray-approach,"surrogate model with 100% train, test overlap",0.8,0.7338123063608284,491,434,0.8839103869653768,0.2659877800407332,0.4334012219959267,0.4686087050857093,0.6322413875139161,0.1674134419551934,0.1636326824282068
Surrogate_Data_V5,2024-04-28_15-07-53_aliceblue-suddenly,"surrogate model with 100% train, test overlap",0.8,0.8114583333333332,576,492,0.8541666666666666,0.296875,0.4847222222222223,0.5263218100104804,0.6706815180522151,0.1878472222222222,0.1443597080417347
Surrogate_SVM_V1,2024-05-20_21-11-36_linen-civil,surrogate model with SVM and 100% overlap,0.8,0.9436885939955214,864,562,0.6504629629629629,0.4789351851851852,0.6458333333333334,0.6113317101859544,0.7322501907513489,0.1668981481481481,0.1209184805653944
Surrogate_SVM_V1,2024-04-08_10-49-51_paleturquoise-nor,surrogate model with SVM and 100% overlap,0.8,0.9403843048292916,808,545,0.6745049504950495,0.4935643564356435,0.6705445544554455,0.5779688986318993,0.7294845146706014,0.1769801980198019,0.1515156160387021
Surrogate_SVM_V1,2024-05-20_12-27-17_plum-television,surrogate model with SVM and 100% overlap,0.8,0.9406854204985088,777,515,0.6628056628056628,0.5065637065637066,0.6574002574002573,0.6075952944269081,0.7348019163890721,0.1508365508365506,0.127206621962164
Surrogate_SVM_V1,2024-05-21_13-37-58_mediumvioletred-worker,surrogate model with SVM and 100% overlap,0.8,0.9499317039404672,784,563,0.7181122448979592,0.4683673469387755,0.6645408163265306,0.5957952553101403,0.7383481424270155,0.1961734693877551,0.1425528871168752
Surrogate_SVM_V1,2024-05-21_04-59-27_peachpuff-perform,surrogate model with SVM and 100% overlap,0.8,0.9461855787283124,862,577,0.6693735498839907,0.51415313225058,0.6774941995359629,0.625671267190043,0.7464573298898072,0.1633410672853829,0.1207860626997642
Surrogate_SVM_V1,2024-05-21_21-37-36_seagreen-together,surrogate model with SVM and 100% overlap,0.8,0.9453896262278354,799,535,0.6695869837296621,0.4966207759699624,0.6550688360450563,0.610824868394811,0.736549353693962,0.1584480600750938,0.125724485299151
Surrogate_GBoost_V1,2024-05-22_22-04-52_papayawhip-heavy,surrogate model with GradientBoosting and 100% overlap,0.8,0.6538855378303416,647,412,0.6367851622874807,0.5054095826893354,0.62225656877898,0.3996095080324405,0.5282979766351252,0.1168469860896445,0.1286884686026846
Surrogate_GBoost_V1,2024-05-23_21-59-14_palegreen-local,surrogate model with GradientBoosting and 100% overlap,0.8,0.686673007615936,686,458,0.6676384839650146,0.4932944606413993,0.6364431486880466,0.4034413927202514,0.5513010469053942,0.1431486880466472,0.1478596541851427
Surrogate_GBoost_V1,2024-05-23_06-06-40_darkslateblue-they,surrogate model with GradientBoosting and 100% overlap,0.8,0.6752334019684305,736,478,0.6494565217391305,0.4975543478260869,0.633695652173913,0.4165351194147479,0.5574162988585428,0.136141304347826,0.1408811794437948
Surrogate_GBoost_V1,2024-05-22_05-37-59_darkviolet-but,surrogate model with GradientBoosting and 100% overlap,0.8,0.6959621076217234,678,429,0.6327433628318584,0.5032448377581121,0.6469026548672566,0.4206529968662883,0.5713384290168629,0.1436578171091445,0.1506854321505746
