config,surrogate_workspace,description,target_threshold,surrogate_threshold,total_samples_count,samples_evaded_count,samples_evaded_percentage,target_confidence_mean,target_confidence_original_mean,surrogate_confidence_mean,surrogate_confidence_original_mean,target_confidence_reduction_mean,surrogate_confidence_reduction_mean
Surrogate_Paranoia_V1,2024-06-01_19-29-44_forestgreen-history,"surrogate with PL 1, 100% data/test overlap",0.7569284772505127,0.5925768546653625,400,32,0.08,0.9367197898746168,0.9118516361576408,0.3164776590210054,0.519062516998889,-0.0248681537169758,0.2025848579778835
Surrogate_Paranoia_V1,2024-06-03_03-24-49_azure-tax,"surrogate with PL 1, 100% data/test overlap",0.7569284772505127,0.5715920388468112,400,36,0.09,0.9363540224077442,0.9183280541556192,0.3203236221886905,0.5182731879435447,-0.0180259682521249,0.1979495657548541
Surrogate_Paranoia_V1,2024-06-02_19-01-47_mintcream-hotel,"surrogate with PL 1, 100% data/test overlap",0.7569284772505127,0.6090802807178817,400,32,0.08,0.9404515987348794,0.909152945816554,0.3163344415890353,0.5059027606029304,-0.0312986529183252,0.189568319013895
Surrogate_Paranoia_V1,2024-06-01_11-41-52_royalblue-stay,"surrogate with PL 1, 100% data/test overlap",0.7569284772505127,0.620521674683311,400,30,0.075,0.9472818803084846,0.9209987633832852,0.3161073240981676,0.5247303490978292,-0.0262831169251993,0.2086230249996616
Surrogate_Paranoia_V1,2024-06-02_03-06-38_navajowhite-fund,"surrogate with PL 1, 100% data/test overlap",0.7569284772505127,0.5523714811365984,400,31,0.0775,0.9430406449463576,0.9144532197117312,0.3178726496861055,0.5143698004800714,-0.0285874252346264,0.1964971507939658
Surrogate_Paranoia_V1,2024-06-02_10-45-26_plum-early,"surrogate with PL 1, 100% data/test overlap",0.7569284772505127,0.5838547861647735,400,33,0.0825,0.9340902814710448,0.9139899230754682,0.3176102363251823,0.5313837544815376,-0.0201003583955764,0.2137735181563552
Surrogate_Paranoia_V2,2024-06-03_21-29-45_lightslategray-feel,"surrogate with PL 2, 100% data/test overlap",0.7569284772505127,0.707024383640096,400,205,0.5125,0.6971133046872595,0.7519000041665146,0.4036627516462121,0.5453981779233714,0.054786699479255,0.1417354262771593
Surrogate_Paranoia_V2,2024-06-04_10-20-22_springgreen-pattern,"surrogate with PL 2, 100% data/test overlap",0.7569284772505127,0.70414881993007,400,208,0.52,0.6903424399541478,0.7331187012633059,0.4135303078890712,0.5507125421958724,0.0427762613091581,0.1371822343068012
Surrogate_Paranoia_V2,2024-06-03_11-16-37_steelblue-wrong,"surrogate with PL 2, 100% data/test overlap",0.7569284772505127,0.6692694805194805,400,210,0.525,0.6744130294078358,0.7098673422235797,0.3866805916872778,0.4998941707521011,0.0354543128157439,0.1132135790648232
Surrogate_Paranoia_V2,2024-06-04_08-05-08_green-might,"surrogate with PL 2, 100% data/test overlap",0.7569284772505127,0.6707886904761905,400,209,0.5225,0.6646560326243756,0.7239923141274585,0.3921702247612926,0.5132128416625111,0.0593362815030829,0.1210426169012185
Surrogate_Paranoia_V2,2024-06-03_23-40-39_aquamarine-less,"surrogate with PL 2, 100% data/test overlap",0.7569284772505127,0.7072982919857922,400,190,0.475,0.7054712164179814,0.7390081482365146,0.4340950472426321,0.5348137275468762,0.0335369318185332,0.100718680304244
Surrogate_Paranoia_V2,2024-06-03_19-18-06_lavender-final,"surrogate with PL 2, 100% data/test overlap",0.7569284772505127,0.704229157875393,400,192,0.48,0.7032744805617257,0.7474075112806301,0.4189353441187423,0.5485509343786839,0.0441330307189044,0.1296155902599415
Surrogate_Paranoia_V3,2024-06-04_20-54-46_cadetblue-want,"surrogate with PL 3, 100% data/test overlap",0.7569284772505127,0.7380123848307828,400,364,0.91,0.4778964020447759,0.6255500819991694,0.4552955918741322,0.6179226100007892,0.1476536799543935,0.1626270181266569
Surrogate_Paranoia_V3,2024-06-05_13-50-21_olivedrab-marriage,"surrogate with PL 3, 100% data/test overlap",0.7569284772505127,0.7441102826696864,400,368,0.92,0.4887353045973171,0.6220625584087728,0.4733229390017691,0.6214534985539887,0.1333272538114556,0.1481305595522196
Surrogate_Paranoia_V3,2024-06-05_04-30-29_coral-million,"surrogate with PL 3, 100% data/test overlap",0.7569284772505127,0.7530656403387632,400,368,0.92,0.5148084100110993,0.6595685437866645,0.5053423484196273,0.6563986148793274,0.1447601337755651,0.1510562664597
Surrogate_Paranoia_V3,2024-06-05_06-32-02_blueviolet-rather,"surrogate with PL 3, 100% data/test overlap",0.7569284772505127,0.75625,400,370,0.925,0.5224293881754264,0.6677421796094916,0.5075835102195485,0.6656972285069562,0.1453127914340651,0.1581137182874077
Surrogate_Paranoia_V3,2024-06-04_12-34-40_sienna-education,"surrogate with PL 3, 100% data/test overlap",0.7569284772505127,0.7387457124012597,400,364,0.91,0.4898291113536733,0.6163262075741341,0.4737381313929575,0.6166044080464101,0.1264970962204608,0.1428662766534525
Surrogate_Paranoia_V3,2024-06-05_15-58-09_gold-administration,"surrogate with PL 3, 100% data/test overlap",0.7569284772505127,0.75,400,376,0.94,0.4909577588516086,0.63805201059518,0.4676958374227118,0.6370971180583207,0.1470942517435713,0.1694012806356089
Surrogate_Data_V5,2024-04-28_07-18-23_lightcoral-pretty,"surrogate model with 100% train, test overlap",0.7569284772505127,0.7481060606060606,400,382,0.955,0.4982705887340272,0.63975394759655,0.4919924339209054,0.6389877727405208,0.1414833588625228,0.1469953388196153
