config,surrogate_workspace,description,target_threshold,surrogate_threshold,total_samples_count,samples_evaded_count,samples_evaded_percentage,target_confidence_mean,target_confidence_original_mean,surrogate_confidence_mean,surrogate_confidence_original_mean,target_confidence_reduction_mean,surrogate_confidence_reduction_mean
Surrogate_Data_V11,2024-06-10_14-28-07_violet-well,"surrogate model with 0% train, test overlap",0.7584222859989592,0.7406098769261172,522,428,0.8199233716475096,0.5319268603080837,0.6776192385897528,0.4791608935346756,0.6531364606451983,0.1456923782816691,0.1739755671105226
Surrogate_Data_V11,2024-06-10_22-18-09_linen-lawyer,"surrogate model with 0% train, test overlap",0.7584222859989592,0.7406080898268396,484,394,0.8140495867768595,0.5149630653640871,0.6619271433783624,0.4497984365607106,0.6333031364001245,0.1469640780142753,0.1835046998394138
Surrogate_Data_V11,2024-06-11_12-28-59_crimson-sign,"surrogate model with 0% train, test overlap",0.7584222859989592,0.74375,438,386,0.8812785388127854,0.4996376400281726,0.6659216202676069,0.449140548397441,0.6498458331487841,0.1662839802394343,0.200705284751343
Surrogate_Data_V11,2024-06-11_06-10-48_honeydew-book,"surrogate model with 0% train, test overlap",0.7584222859989592,0.7743967963882981,421,348,0.8266033254156769,0.5063601655371465,0.6599736794094004,0.4705144321000563,0.6427780985646712,0.1536135138722539,0.1722636664646148
Surrogate_Data_V11,2024-06-10_06-22-11_magenta-live,"surrogate model with 0% train, test overlap",0.7584222859989592,0.7984676245164638,518,386,0.7451737451737451,0.5349458861023751,0.6746715344917424,0.4765471853485734,0.6491581948152566,0.1397256483893673,0.1726110094666832
Surrogate_Data_V11,2024-06-09_22-31-05_forestgreen-soon,"surrogate model with 0% train, test overlap",0.7584222859989592,0.7964964583018842,486,366,0.7530864197530864,0.5309269514349351,0.6495581593459121,0.5001099609644706,0.6511807763229535,0.118631207910977,0.1510708153584828
Surrogate_Data_V12,2024-06-13_04-03-29_magenta-see,"surrogate model with 25% train, test overlap",0.7584222859989592,0.7438691089706645,509,442,0.8683693516699411,0.5391837357078116,0.6590042464707119,0.502302668898487,0.6447230322768508,0.1198205107629002,0.1424203633783638
Surrogate_Data_V12,2024-06-13_13-57-05_darkblue-option,"surrogate model with 25% train, test overlap",0.7584222859989592,0.759475606855501,479,423,0.8830897703549061,0.5149939912735632,0.6484942337007404,0.4785072417863399,0.6256337650560397,0.1335002424271772,0.1471265232696998
Surrogate_Data_V12,2024-06-12_04-06-48_whitesmoke-officer,"surrogate model with 25% train, test overlap",0.7584222859989592,0.7859375,539,438,0.8126159554730983,0.5404652431356469,0.6631845055216655,0.4892545226597304,0.640279347320323,0.1227192623860186,0.1510248246605925
Surrogate_Data_V12,2024-06-12_12-11-14_mediumseagreen-picture,"surrogate model with 25% train, test overlap",0.7584222859989592,0.7274503968253969,527,471,0.8937381404174574,0.5267544538976225,0.663018775256203,0.4701288403130554,0.6351761641909341,0.1362643213585804,0.1650473238778786
